[2026-04-18T10:15:12.864] PKT #0841 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 3 | ARP Request: 10.0.0.7 → 10.0.0.1
[2026-04-18T10:15:12.891] PKT #0842 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 2 | ARP Request: 10.0.0.5 → 10.0.0.2
[2026-04-18T10:15:12.938] PKT #0843 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 3 | ARP Request: 10.0.0.6 → 10.0.0.2
[2026-04-18T10:15:12.969] PKT #0844 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 1 | ARP Request: 10.0.0.4 → 10.0.0.2
[2026-04-18T10:15:13.004] PKT #0845 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Reply: 10.0.0.1 → 10.0.0.7
[2026-04-18T10:15:13.030] PKT #0846 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 2 | ARP Request: 10.0.0.5 → 10.0.0.2
[2026-04-18T10:15:13.058] PKT #0847 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.3 → 10.0.0.2
[2026-04-18T10:15:13.085] PKT #0848 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Reply: 10.0.0.1 → 10.0.0.4
[2026-04-18T10:15:13.121] PKT #0849 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.8 → 10.0.0.1
[2026-04-18T10:15:13.165] PKT #0850 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.9 → 10.0.0.1
[2026-04-18T10:15:13.219] PKT #0851 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.7 → 10.0.0.1
[2026-04-18T10:15:13.269] PKT #0852 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 2 | ARP Reply: 10.0.0.2 → 10.0.0.3
[2026-04-18T10:15:13.321] PKT #0853 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 3 | ARP Request: 10.0.0.3 → 10.0.0.5
[2026-04-18T10:15:13.370] PKT #0854 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.6
[2026-04-18T10:15:13.450] PKT #0855 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.5
[2026-04-18T10:15:13.514] PKT #0856 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.9
[2026-04-18T10:15:13.634] PKT #0857 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.8
[2026-04-18T10:15:13.749] PKT #0858 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 3 | ARP Request: 10.0.0.3 → 10.0.0.2
[2026-04-18T10:15:14.018] PKT #0859 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.7
[2026-04-18T10:15:14.079] PKT #0860 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.4 → 10.0.0.2
[2026-04-18T10:15:14.107] PKT #0861 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.8 → 10.0.0.1
[2026-04-18T10:15:14.143] PKT #0862 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.9 → 10.0.0.1
[2026-04-18T10:15:14.181] PKT #0863 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.7 → 10.0.0.1
[2026-04-18T10:15:14.237] PKT #0864 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 3 | ARP Request: 10.0.0.3 → 10.0.0.5
[2026-04-18T10:15:14.299] PKT #0865 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 3 | ARP Request: 10.0.0.3 → 10.0.0.2
[2026-04-18T10:15:14.365] PKT #0866 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Request: 10.0.0.4 → 10.0.0.2
[2026-04-18T10:15:14.523] PKT #0867 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 2 | ARP Request: 10.0.0.8 → 10.0.0.2
[2026-04-18T10:15:14.577] PKT #0868 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 1 | ARP Request: 10.0.0.7 → 10.0.0.2
[2026-04-18T10:15:14.736] PKT #0869 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Reply: 10.0.0.1 → 10.0.0.7
[2026-04-18T10:15:14.792] PKT #0870 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 3 | ARP Request: 10.0.0.9 → 10.0.0.1
[2026-04-18T10:15:14.848] PKT #0871 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 2 | ARP Request: 10.0.0.8 → 10.0.0.1
[2026-04-18T10:15:14.877] PKT #0872 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Request: 10.0.0.3 → 10.0.0.2
[2026-04-18T10:15:14.931] PKT #0873 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Reply: 10.0.0.1 → 10.0.0.4
[2026-04-18T10:15:14.975] PKT #0874 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 3 | ARP Request: 10.0.0.9 → 10.0.0.2
[2026-04-18T10:15:14.999] PKT #0875 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 1 | ARP Request: 10.0.0.7 → 10.0.0.2
[2026-04-18T10:15:15.023] PKT #0876 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 2 | ARP Request: 10.0.0.8 → 10.0.0.2
[2026-04-18T10:15:15.067] PKT #0877 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 3 | ARP Request: 10.0.0.9 → 10.0.0.2
[2026-04-18T10:15:15.094] PKT #0878 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 2 | ARP Request: 10.0.0.5 → 10.0.0.2
[2026-04-18T10:15:15.117] PKT #0879 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 2 | ARP Request: 10.0.0.6 → 10.0.0.2
[2026-04-18T10:15:15.145] PKT #0880 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 2 | ARP Request: 10.0.0.4 → 10.0.0.2
[2026-04-18T10:15:15.184] PKT #0881 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 2 | ARP Request: 10.0.0.5 → 10.0.0.2
[2026-04-18T10:15:15.218] PKT #0882 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 1 | ARP Reply: 10.0.0.2 → 10.0.0.3
[2026-04-18T10:15:15.258] PKT #0883 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 1 | ARP Request: 10.0.0.3 → 10.0.0.5
[2026-04-18T10:15:15.287] PKT #0884 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.6
[2026-04-18T10:15:15.321] PKT #0885 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.5
[2026-04-18T10:15:15.356] PKT #0886 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.9
[2026-04-18T10:15:15.399] PKT #0887 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.8
[2026-04-18T10:15:15.432] PKT #0888 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 1 | ARP Request: 10.0.0.3 → 10.0.0.2
[2026-04-18T10:15:15.461] PKT #0889 | Proto: IPv6   | Src: fe80::206d:8bff:fe21:fc73: | Dst: ff02::fb: | Len: 107 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 2 | IPv6 fe80::206d:8bff:fe21:fc73 → ff02::fb
[2026-04-18T10:15:15.489] PKT #0890 | Proto: IPv6   | Src: fe80::b031:3eff:fe86:10: | Dst: ff02::fb: | Len: 107 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 1 | IPv6 fe80::b031:3eff:fe86:10 → ff02::fb
[2026-04-18T10:15:15.515] PKT #0891 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.7
[2026-04-18T10:15:15.545] PKT #0892 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 1 | ARP Request: 10.0.0.3 → 10.0.0.5
[2026-04-18T10:15:15.578] PKT #0893 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 1 | ARP Request: 10.0.0.3 → 10.0.0.2
[2026-04-18T10:15:15.608] PKT #0894 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 3 | ARP Request: 10.0.0.8 → 10.0.0.2
[2026-04-18T10:15:15.648] PKT #0895 | Proto: IPv6   | Src: fe80::4c28:dcff:fe1e:4c40: | Dst: ff02::fb: | Len: 107 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 3 | IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
[2026-04-18T10:15:15.691] PKT #0896 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 3 | ARP Request: 10.0.0.7 → 10.0.0.2
[2026-04-18T10:15:15.730] PKT #0897 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 3 | ARP Request: 10.0.0.9 → 10.0.0.1
[2026-04-18T10:15:15.780] PKT #0898 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 3 | ARP Request: 10.0.0.8 → 10.0.0.1
[2026-04-18T10:15:15.856] PKT #0899 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 3 | ARP Request: 10.0.0.9 → 10.0.0.2
[2026-04-18T10:15:15.892] PKT #0900 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 3 | ARP Request: 10.0.0.7 → 10.0.0.2
[2026-04-18T10:15:15.924] PKT #0901 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000001 Port: 3 | ARP Request: 10.0.0.8 → 10.0.0.2
[2026-04-18T10:15:15.970] PKT #0902 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 1 | ARP Request: 10.0.0.4 → 10.0.0.2
[2026-04-18T10:15:16.014] PKT #0903 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 3 | ARP Request: 10.0.0.6 → 10.0.0.2
[2026-04-18T10:15:16.086] PKT #0904 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 2 | ARP Request: 10.0.0.5 → 10.0.0.2
[2026-04-18T10:15:16.128] PKT #0905 | Proto: IPv6   | Src: fe80::86f:67ff:fe08:3631: | Dst: ff02::fb: | Len: 107 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | IPv6 fe80::86f:67ff:fe08:3631 → ff02::fb
[2026-04-18T10:15:16.169] PKT #0906 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 3 | ARP Request: 10.0.0.6 → 10.0.0.2
[2026-04-18T10:15:16.208] PKT #0907 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Reply: 10.0.0.2 → 10.0.0.3
[2026-04-18T10:15:16.250] PKT #0908 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.3 → 10.0.0.5
[2026-04-18T10:15:16.300] PKT #0909 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Reply: 10.0.0.1 → 10.0.0.6
[2026-04-18T10:15:16.369] PKT #0910 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Reply: 10.0.0.1 → 10.0.0.5
[2026-04-18T10:15:16.417] PKT #0911 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Reply: 10.0.0.1 → 10.0.0.9
[2026-04-18T10:15:16.458] PKT #0912 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Reply: 10.0.0.1 → 10.0.0.8
[2026-04-18T10:15:16.497] PKT #0913 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.3 → 10.0.0.2
[2026-04-18T10:15:16.535] PKT #0914 | Proto: IPv6   | Src: fe80::b031:3eff:fe86:10: | Dst: ff02::fb: | Len: 107 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | IPv6 fe80::b031:3eff:fe86:10 → ff02::fb
[2026-04-18T10:15:16.576] PKT #0915 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Reply: 10.0.0.1 → 10.0.0.7
[2026-04-18T10:15:16.617] PKT #0916 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.3 → 10.0.0.5
[2026-04-18T10:15:16.665] PKT #0917 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.3 → 10.0.0.2
[2026-04-18T10:15:16.718] PKT #0918 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.8 → 10.0.0.2
[2026-04-18T10:15:16.766] PKT #0919 | Proto: IPv6   | Src: fe80::4c28:dcff:fe1e:4c40: | Dst: ff02::fb: | Len: 107 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
[2026-04-18T10:15:16.820] PKT #0920 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.7 → 10.0.0.2
[2026-04-18T10:15:16.856] PKT #0921 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 1 | ARP Request: 10.0.0.4 → 10.0.0.3
[2026-04-18T10:15:16.893] PKT #0922 | Proto: IPv6   | Src: fe80::86f:67ff:fe08:3631: | Dst: ff02::2: | Len: 70 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | IPv6 fe80::86f:67ff:fe08:3631 → ff02::2
[2026-04-18T10:15:16.928] PKT #0923 | Proto: IPv6   | Src: fe80::200:ff:fe00:6: | Dst: ff02::2: | Len: 70 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 3 | IPv6 fe80::200:ff:fe00:6 → ff02::2
[2026-04-18T10:15:16.965] PKT #0924 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.9 → 10.0.0.1
[2026-04-18T10:15:16.988] PKT #0925 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.8 → 10.0.0.1
[2026-04-18T10:15:17.014] PKT #0926 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.9 → 10.0.0.2
[2026-04-18T10:15:17.042] PKT #0927 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.7 → 10.0.0.2
[2026-04-18T10:15:17.094] PKT #0928 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000003 Port: 4 | ARP Request: 10.0.0.8 → 10.0.0.2
[2026-04-18T10:15:17.124] PKT #0929 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 3 | ARP Request: 10.0.0.3 → 10.0.0.5
[2026-04-18T10:15:17.163] PKT #0930 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 2 | ARP Reply: 10.0.0.2 → 10.0.0.3
[2026-04-18T10:15:17.194] PKT #0931 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 2 | ARP Reply: 10.0.0.2 → 10.0.0.4
[2026-04-18T10:15:17.235] PKT #0932 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.8
[2026-04-18T10:15:17.268] PKT #0933 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.9
[2026-04-18T10:15:17.308] PKT #0934 | Proto: IPv6   | Src: fe80::eceb:cfff:fe53:fe72: | Dst: ff02::fb: | Len: 107 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | IPv6 fe80::eceb:cfff:fe53:fe72 → ff02::fb
[2026-04-18T10:15:17.350] PKT #0935 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 1 | ARP Reply: 10.0.0.1 → 10.0.0.7
[2026-04-18T10:15:17.397] PKT #0936 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 2 | ARP Reply: 10.0.0.2 → 10.0.0.3
[2026-04-18T10:15:17.444] PKT #0937 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 3 | ARP Request: 10.0.0.3 → 10.0.0.6
[2026-04-18T10:15:17.486] PKT #0938 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.5 → 10.0.0.2
[2026-04-18T10:15:17.521] PKT #0939 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.6 → 10.0.0.2
[2026-04-18T10:15:17.566] PKT #0940 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.4 → 10.0.0.2
[2026-04-18T10:15:17.637] PKT #0941 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.5 → 10.0.0.2
[2026-04-18T10:15:17.741] PKT #0942 | Proto: IPv6   | Src: fe80::206d:8bff:fe21:fc73: | Dst: ff02::fb: | Len: 107 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | IPv6 fe80::206d:8bff:fe21:fc73 → ff02::fb
[2026-04-18T10:15:17.805] PKT #0943 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.8 → 10.0.0.2
[2026-04-18T10:15:17.871] PKT #0944 | Proto: IPv6   | Src: fe80::4c28:dcff:fe1e:4c40: | Dst: ff02::fb: | Len: 107 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
[2026-04-18T10:15:17.900] PKT #0945 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.7 → 10.0.0.2
[2026-04-18T10:15:17.933] PKT #0946 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.9 → 10.0.0.1
[2026-04-18T10:15:17.985] PKT #0947 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.8 → 10.0.0.1
[2026-04-18T10:15:18.028] PKT #0948 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.9 → 10.0.0.2
[2026-04-18T10:15:18.059] PKT #0949 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.7 → 10.0.0.2
[2026-04-18T10:15:18.098] PKT #0950 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 4 | ARP Request: 10.0.0.8 → 10.0.0.2
[2026-04-18T10:15:18.178] PKT #0951 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000002 Port: 3 | ARP Request: 10.0.0.3 → 10.0.0.6
[2026-04-18T10:15:18.251] PKT #0952 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 2 | ARP Request: 10.0.0.8 → 10.0.0.2
[2026-04-18T10:15:18.276] PKT #0953 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 1 | ARP Request: 10.0.0.7 → 10.0.0.2
[2026-04-18T10:15:18.464] PKT #0954 | Proto: IPv6   | Src: fe80::608e:65ff:fe1a:64b4: | Dst: ff02::fb: | Len: 107 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | IPv6 fe80::608e:65ff:fe1a:64b4 → ff02::fb
[2026-04-18T10:15:18.660] PKT #0955 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Request: 10.0.0.5 → 10.0.0.2
[2026-04-18T10:15:18.766] PKT #0956 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Request: 10.0.0.6 → 10.0.0.2
[2026-04-18T10:15:19.006] PKT #0957 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Request: 10.0.0.4 → 10.0.0.2
[2026-04-18T10:15:19.199] PKT #0958 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Request: 10.0.0.5 → 10.0.0.2
[2026-04-18T10:15:19.377] PKT #0959 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 3 | ARP Request: 10.0.0.9 → 10.0.0.2
[2026-04-18T10:15:19.413] PKT #0960 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Reply: 10.0.0.2 → 10.0.0.3
[2026-04-18T10:15:19.459] PKT #0961 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Request: 10.0.0.3 → 10.0.0.5
[2026-04-18T10:15:19.478] PKT #0962 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Reply: 10.0.0.1 → 10.0.0.6
[2026-04-18T10:15:19.525] PKT #0963 | Proto: ARP    | Src: : | Dst: : | Len: 42 bytes | TTL:  | Flags:  | DPID: 0000000000000004 Port: 4 | ARP Reply: 10.0.0.1 → 10.0.0.5
